iter	Logloss
467	0.0004544499511
468	0.0004544369904
469	0.0004544375708
470	0.0004544290109
471	0.0004543873723
472	0.000454390951
473	0.0004543843739
474	0.0004543781354
475	0.0004543792477
476	0.0004543770231
477	0.0004543689952
478	0.0004543667706
479	0.0004543703493
480	0.0004543666739
481	0.0004543568083
482	0.0004543650296
483	0.0004539028606
484	0.000453899427
485	0.000453895945
486	0.0004538918344
487	0.0004538838065
488	0.0004538788737
489	0.0004538762138
490	0.0004538630597
491	0.0004538575466
492	0.0004538561441
493	0.0004538553703
494	0.0004538527589
495	0.0004538401851
496	0.0004538309965
497	0.0004538268375
498	0.0004538323506
499	0.0004538303195
500	0.0004538276596
501	0.0004538314801
502	0.0004528143081
503	0.0004528147434
504	0.0004528206917
505	0.0004528097138
506	0.0004528141147
507	0.0004528021696
508	0.0004528045876
509	0.0004527991228
510	0.0004528085532
511	0.0004527983974
512	0.0004528050712
513	0.0004528021696
514	0.0004527985909
515	0.0004527865974
516	0.0004527858236
517	0.0004527738301
518	0.00045277354
519	0.0004527676883
520	0.0004527737334
521	0.0004527677367
522	0.0004527710252
523	0.0004527656088
524	0.0004527596604
525	0.0004527710252
526	0.0004527644482
527	0.0004527600957
528	0.0004527654154
529	0.0004527614498
530	0.0004527644482
531	0.0004527595154
532	0.0004527612564
533	0.0004527518744
534	0.0004527613531
535	0.0004527635777
536	0.0004527539539
537	0.0004527524063
538	0.000452751294
539	0.0004527529867
540	0.0004527508588
541	0.0004527527449
542	0.0004527495047
543	0.0004527438465
544	0.0004527467481
545	0.0004527342227
546	0.0004527452006
547	0.0004527486342
548	0.0004527401711
549	0.0004527293382
550	0.0004527271136
551	0.0004527302087
552	0.0004527246956
553	0.0004527260014
554	0.0004527128956
555	0.0004527067054
556	0.0004526965496
557	0.0004526921972
558	0.0004526887152
559	0.0004526817029
560	0.0004526867808
561	0.0004526817512
562	0.0004526756578
563	0.0004526729496
564	0.0004526706766
565	0.0004526764316
566	0.0004526696611
567	0.0004526758996
568	0.0004526695643
569	0.0004526649701
570	0.0004526663725
571	0.0004526650184
572	0.0004526643897
573	0.0004526638578
574	0.0004526652119
575	0.000452661343
576	0.0004526674365
577	0.0004526611496
578	0.0004526576676
579	0.0004526573774
580	0.0004526605209
581	0.0004526631807
582	0.0004526536536
583	0.0004526611496
584	0.0004526546692
585	0.0004526539438
586	0.0004526605692
587	0.0004526509938
588	0.0004526515741
589	0.0004526488176
590	0.0004526490594
591	0.0004526552012
592	0.000452653025
593	0.0004526567004
594	0.000452646061
595	0.0004526507036
596	0.0004526452872
597	0.0004526509938
598	0.0004526471733
599	0.0004526476085
600	0.0004526414184
601	0.0004526494946
602	0.000452650752
603	0.0004526411282
604	0.0004526398708
605	0.0004526383233
606	0.0004526434495
607	0.0004526480922
608	0.0004526419987
609	0.0004526480922
610	0.0004526425307
611	0.0004526390487
612	0.0004526331003
613	0.0004526352282
614	0.0004526399192
615	0.0004526402577
616	0.0004526402577
617	0.0004526391454
618	0.0004526392905
619	0.0004526368241
620	0.0004526359052
621	0.0004526301987
622	0.0004526376462
623	0.0004526294249
624	0.0004526294249
625	0.000452624879
626	0.0004526311659
627	0.0004526282642
628	0.0004526301987
629	0.0004526276839
630	0.0004526193659
631	0.000452626088
632	0.0004526255077
633	0.0004526207683
634	0.0004526185437
635	0.0004526180118
636	0.0004526206232
637	0.0004526152068
638	0.0004526106609
639	0.0004526158839
640	0.0004526101773
641	0.0004526060183
642	0.0004526070822
643	0.0004526085814
644	0.0004526036003
645	0.0004526038904
646	0.0004525991027
647	0.0004525978453
648	0.0004526039871
649	0.0004526050027
650	0.0004525948953
651	0.0004525902527
652	0.000452593251
653	0.0004525921871
654	0.0004525831436
655	0.0004525846428
656	0.000452584401
657	0.0004525848363
658	0.0004525869641
659	0.0004525785494
660	0.0004525390386
661	0.000452542714
662	0.000452543246
663	0.0004525360403
664	0.0004525352181
665	0.0004525336222
666	0.0004525309624
667	0.0004525375878
668	0.0004525329935
669	0.0004525332837
670	0.0004525308173
671	0.0004525300919
672	0.0004525239984
673	0.0004525224025
674	0.0004525241919
675	0.0004525193074
676	0.0004525181951
677	0.0004525102156
678	0.0004525104574
679	0.0004525041705
680	0.0004525087648
681	0.0004525205165
682	0.0004524988508
683	0.0004525086197
684	0.0004524989959
685	0.0004524980771
686	0.0004524961426
687	0.000452469786
688	0.0004524611778
689	0.0004524553745
690	0.0004524499581
691	0.0004524324999
692	0.0004524361269
693	0.0004524183302
694	0.0004524173146
695	0.0004524099637
696	0.0004524095769
697	0.0004524048859
698	0.0004524037736
699	0.0004524016457
700	0.0004523874276
701	0.0004523864604
702	0.0004523875243
703	0.0004523762079
704	0.0004523789161
705	0.000452378626
706	0.0004523782391
707	0.0004523590882
708	0.0004523686636
709	0.0004523557997
710	0.00045234458
711	0.0004523407595
712	0.0004523331668
713	0.0004523271701
714	0.0004523268316
715	0.0004523137742
716	0.0004523141127
717	0.0004523096635
718	0.0004522747954
719	0.0004522412814
720	0.0004522150215
721	0.0004522044305
722	0.000452201819
723	0.0004521970313
724	0.0004521938395
725	0.0004521866337
726	0.0004521778321
727	0.0004521603255
728	0.0004521449467
729	0.0004521055327
730	0.0004521011802
731	0.0004520703261
732	0.0004520673277
733	0.0004520633621
734	0.0004520552859
735	0.0004520444531
736	0.000452037344
737	0.0004520329916
738	0.0004520268497
739	0.0004520224006
740	0.0004520041685
741	0.000452001412
742	0.0004519990907
743	0.000451989612
744	0.0004519801332
745	0.0004519775218
746	0.0004519785857
747	0.0004519729759
748	0.000451973266
749	0.0004519606922
750	0.0004519495692
751	0.0004519464742
752	0.0004519425569
753	0.0004519342872
754	0.0004519242766
755	0.0004519245184
756	0.0004519149429
757	0.0004519087528
758	0.0004518988388
759	0.0004518967593
760	0.0004518905691
761	0.0004518905691
762	0.0004518761576
763	0.000451872192
764	0.0004518750937
765	0.0004518598117
766	0.000451852751
767	0.0004518555076
768	0.0004518440461
769	0.0004518376141
770	0.0004518286673
771	0.000451820446
772	0.0004518098066
773	0.0004518079689
774	0.0004518089361
775	0.0004518126599
776	0.0004518170607
777	0.0004518149329
778	0.0004518095165
779	0.0004518053574
780	0.0004518055509
781	0.0004518045837
782	0.0004518053574
783	0.000451801682
784	0.0004518050189
785	0.0004518066148
786	0.0004518120312
787	0.0004518013435
788	0.0004518017787
789	0.0004518024558
790	0.0004518011017
791	0.0004518029878
792	0.0004518011501
793	0.0004517997476
794	0.0004518019722
795	0.0004517975714
796	0.0004517994574
797	0.0004517970394
798	0.0004517955886
799	0.0004517979582
800	0.0004518001828
801	0.0004517915263
802	0.0004517903656
803	0.0004517859648
804	0.0004517834984
805	0.0004517873189
806	0.0004517927353
807	0.0004517929771
808	0.0004517831598
809	0.0004517760508
810	0.0004517886246
811	0.0004517887697
812	0.0004517805967
813	0.0004517803066
814	0.0004517837885
815	0.0004517842238
816	0.0004517884312
817	0.0004517757606
818	0.0004517799197
819	0.0004517741164
820	0.0004517766311
821	0.0004517753254
822	0.0004517739229
823	0.0004517805967
824	0.0004517717951
825	0.0004517663787
826	0.0004517739713
827	0.0004517749385
828	0.0004517722787
829	0.0004517672492
830	0.0004517677811
831	0.0004517734877
832	0.0004517673459
833	0.000451765218
834	0.0004517569
835	0.0004517618327
836	0.0004517621229
837	0.0004517611073
838	0.0004517612524
839	0.0004517680229
840	0.0004517575286
841	0.0004517545786
842	0.0004517525958
843	0.0004517577704
844	0.000451756368
845	0.0004517549655
846	0.0004517568516
847	0.0004517536598
848	0.0004517525958
849	0.0004517529344
850	0.0004517561262
851	0.0004517533213
852	0.0004517509032
853	0.0004517548688
854	0.0004517484368
855	0.0004517445196
856	0.0004517503712
857	0.0004517500811
858	0.0004517477114
859	0.0004517462606
860	0.0004517422466
861	0.0004517471311
862	0.0004517445196
863	0.0004517373138
864	0.0004517462606
865	0.0004517396835
866	0.0004517432622
867	0.0004517401188
868	0.0004517393934
869	0.0004517402155
870	0.0004517347991
871	0.0004517297696
872	0.0004517355729
873	0.0004517359114
874	0.0004517328646
875	0.0004517367335
876	0.0004517285122
877	0.0004517265294
878	0.0004517312687
879	0.0004517269646
880	0.0004517272548
881	0.0004517252236
882	0.0004517224671
883	0.0004517244015
884	0.0004517267228
885	0.0004517292376
886	0.0004517271097
887	0.0004517237245
888	0.0004517201941
889	0.0004517225638
890	0.0004517189367
891	0.0004517173408
892	0.0004517174376
893	0.000451711731
894	0.0004517147294
895	0.00045170999
896	0.0004517061211
897	0.0004517109572
898	0.0004517118277
899	0.0004517138589
900	0.0004517088777
901	0.0004517054441
902	0.0004517099416
903	0.0004517082974
904	0.0004517096515
905	0.0004517073785
906	0.0004517003179
907	0.0004517053474
908	0.0004516984801
909	0.0004517107154
910	0.0004517135687
911	0.0004516992056
912	0.0004517071367
913	0.0004516991572
914	0.0004517028326
915	0.000451700608
916	0.0004516979965
917	0.000451699399
918	0.0004516927736
919	0.0004517018654
920	0.000451701672
921	0.0004517021072
922	0.0004516967392
923	0.0004516947564
924	0.0004516964006
925	0.0004516967392
926	0.0004516923383
927	0.0004516938375
928	0.0004516915646
929	0.000451694176
930	0.0004516916129
931	0.0004516950465
932	0.0004516923867
933	0.0004516903072
934	0.0004516868252
935	0.0004516955785
936	0.000451691226
937	0.000451680635
938	0.0004516836817
939	0.00045168639
940	0.0004516819891
941	0.0004516830047
942	0.0004516859063
943	0.0004516913228
944	0.0004516859063
945	0.0004516815055
946	0.0004516814572
947	0.0004516791842
948	0.000451677685
949	0.0004516780235
950	0.000451681167
951	0.000451678894
952	0.0004516761375
953	0.000451674058
954	0.000451674203
955	0.000451664144
956	0.0004516689801
957	0.0004516738162
958	0.0004516762342
959	0.0004516742998
960	0.0004516726555
961	0.0004516772981
962	0.0004516713014
963	0.0004516613391
964	0.0004516619194
965	0.0004516655948
966	0.00045165718
967	0.0004516678194
968	0.000451662935
969	0.0004516663686
970	0.0004516580022
971	0.0004516581473
972	0.0004516553423
973	0.0004516564546
974	0.0004516559227
975	0.0004516536014
976	0.000451651135
977	0.0004516528276
978	0.0004516525374
979	0.0004516470243
980	0.0004516484751
981	0.0004516518604
982	0.000451649539
983	0.0004516448964
984	0.0004516444128
985	0.0004516503128
986	0.0004516450899
987	0.00045164538
988	0.0004516451866
989	0.0004516428169
990	0.0004516396251
991	0.0004516392382
992	0.0004516366751
993	0.0004516404472
994	0.0004516337734
995	0.0004516400603
996	0.0004516331931
997	0.0004516390931
998	0.0004516345956
999	0.0004516311136
